feedback_id,customer_id,feedback_date,rating,feedback_text,sentiment_label
FB0000818,CUST001269,2025-12-14,5,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0000819,CUST001275,2025-06-02,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0000820,CUST001277,2025-10-29,1,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0000821,CUST001280,2026-03-20,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0000822,CUST001281,2024-04-03,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0000823,CUST001283,2026-03-04,2,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0000824,CUST001283,2026-04-19,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0000825,CUST001283,2026-05-20,1,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0000826,CUST001286,2025-12-03,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0000827,CUST001286,2024-09-15,1,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0000828,CUST001286,2025-03-11,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0000829,CUST001289,2026-01-25,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0000830,CUST001290,2025-12-21,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0000831,CUST001291,2024-03-23,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0000832,CUST001291,2025-05-15,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0000833,CUST001291,2022-05-30,4,"Really happy with the content library, discovered several great shows this month.",Negative
FB0000834,CUST001293,2025-06-02,1,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0000835,CUST001295,2023-11-25,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0000836,CUST001296,2024-01-12,1,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0000837,CUST001296,2020-06-15,2,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0000838,CUST001300,2025-08-20,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0000839,CUST001300,2023-08-28,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0000840,CUST001300,2025-01-12,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0000841,CUST001301,2025-11-29,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0000842,CUST001301,2024-06-04,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0000843,CUST001306,2022-07-05,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0000844,CUST001308,2026-05-26,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0000845,CUST001310,2024-04-15,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0000846,CUST001311,2024-01-30,1,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0000847,CUST001314,2023-05-19,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0000848,CUST001319,2025-11-06,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Negative
FB0000849,CUST001319,2026-05-10,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0000850,CUST001319,2025-04-08,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0000851,CUST001320,2025-03-25,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0000852,CUST001321,2025-07-27,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0000853,CUST001322,2026-06-11,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0000854,CUST001322,2026-05-15,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0000855,CUST001324,2025-01-05,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0000856,CUST001325,2026-05-17,1,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0000857,CUST001327,2024-03-09,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0000858,CUST001329,2026-06-17,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0000859,CUST001329,2026-05-15,5,"Really happy with the content library, discovered several great shows this month.",Negative
FB0000860,CUST001329,2026-05-23,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0000861,CUST001332,2021-08-08,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0000862,CUST001333,2024-02-12,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0000863,CUST001334,2024-11-25,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0000864,CUST001336,2026-04-08,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0000865,CUST001339,2024-11-19,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0000866,CUST001341,2022-12-30,5,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0000867,CUST001343,2021-10-17,4,"Really happy with the content library, discovered several great shows this month.",Positive
FB0000868,CUST001343,2026-02-02,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0000869,CUST001345,2024-08-28,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0000870,CUST001350,2024-04-04,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0000871,CUST001350,2023-11-09,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0000872,CUST001351,2026-01-01,4,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0000873,CUST001351,2024-07-18,5,"Great value for the price, my whole family uses different profiles without any issues.",Positive
FB0000874,CUST001357,2021-05-27,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0000875,CUST001361,2025-09-10,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0000876,CUST001361,2025-09-26,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0000877,CUST001361,2026-01-05,2,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0000878,CUST001361,2025-09-09,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0000879,CUST001364,2026-03-26,5,"Great value for the price, my whole family uses different profiles without any issues.",Neutral
